
ID_VENTA,FECHA_VENTA,HORA_VENTA,CATEGORIA,NOMBRE_PRODUCTO,PRECIO,TIPO_PAGO,CANTIDAD,TOTAL,ESTADO
7457,20260308,10.08.04 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
7458,20260515,12.33.31 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7459,20260516,10.22.26 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7460,20260413,05.57.42 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7461,20260331,01.53.09 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7462,20260408,01.14.15 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
7463,20260602,03.56.29 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7464,20260520,03.17.54 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
7465,20260531,12.19.19 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
7466,20260404,05.42.52 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7467,20260507,09.30.35 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
7468,20260413,06.20.43 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7469,20260530,06.32.42 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7470,20260308,07.13.51 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
7471,20260507,08.18.36 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
7472,20260512,08.48.18 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
7473,20260511,06.45.23 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
7474,20260323,03.04.53 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7475,20260329,04.26.22 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Cancelada
7476,20260315,03.46.36 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Cancelada
7477,20260328,08.56.43 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7478,20260314,08.22.26 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7479,20260322,07.31.02 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7480,20260426,01.58.14 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7481,20260313,04.37.54 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7482,20260525,01.21.00 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7483,20260314,05.57.58 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
7484,20260327,02.17.41 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7485,20260512,08.50.49 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7486,20260403,05.07.43 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7487,20260408,01.16.52 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
7488,20260527,06.28.08 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7489,20260502,05.34.18 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7490,20260513,05.06.11 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
7491,20260511,08.00.50 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7492,20260505,01.59.06 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Cancelada
7493,20260418,09.24.37 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7494,20260318,03.39.12 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
7495,20260315,11.18.13 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
7496,20260410,10.26.55 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7497,20260413,10.57.36 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
7498,20260515,10.06.40 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7499,20260319,03.30.02 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7500,20260523,04.47.59 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7501,20260410,11.26.30 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7502,20260324,03.10.32 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7503,20260311,02.57.02 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7504,20260407,06.53.13 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7505,20260429,06.51.34 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7506,20260526,05.11.02 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7507,20260514,01.30.41 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7508,20260506,07.52.37 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
7509,20260512,07.42.24 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7510,20260518,01.02.26 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
7511,20260514,10.31.49 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7512,20260420,04.50.03 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
7513,20260430,12.08.02 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7514,20260515,04.31.36 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7515,20260429,07.48.02 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7516,20260512,11.56.27 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7517,20260422,08.27.11 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7518,20260320,04.16.18 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
7519,20260324,10.46.33 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7520,20260511,03.58.26 Pm,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
7521,20260315,06.55.26 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Cancelada
7522,20260415,09.29.44 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7523,20260329,02.27.22 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7524,20260530,05.26.32 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7525,20260428,01.31.46 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Cancelada
7526,20260425,09.37.45 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7527,20260418,10.18.29 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7528,20260604,01.50.29 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7529,20260315,08.43.28 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7530,20260430,08.11.14 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
7531,20260405,12.39.42 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
7532,20260501,07.13.53 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7533,20260530,02.06.20 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7534,20260326,08.19.06 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7535,20260328,08.52.59 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7536,20260525,05.24.17 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7537,20260410,09.38.10 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Cancelada
7538,20260424,11.39.29 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7539,20260315,05.02.47 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7540,20260408,11.07.15 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7541,20260414,12.32.38 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
7542,20260413,04.47.13 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7543,20260510,06.30.00 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
7544,20260510,04.32.06 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7545,20260321,06.43.36 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7546,20260414,05.00.28 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7547,20260516,01.30.39 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7548,20260324,04.50.39 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7549,20260428,10.40.06 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7550,20260424,10.19.38 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7551,20260310,04.13.21 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
7552,20260309,12.17.18 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7553,20260427,02.45.26 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7554,20260521,06.36.06 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7555,20260427,01.21.29 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7556,20260415,04.44.46 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
7557,20260514,07.05.49 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Cancelada
7558,20260326,08.40.05 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
7559,20260404,03.34.48 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7560,20260528,09.55.46 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
7561,20260317,01.09.22 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
7562,20260413,04.34.12 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
7563,20260316,11.22.57 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7564,20260510,03.10.43 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7565,20260528,04.03.57 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7566,20260521,03.33.55 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7567,20260408,09.20.32 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7568,20260430,02.26.13 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7569,20260417,09.32.59 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7570,20260502,11.43.30 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Cancelada
7571,20260406,06.15.44 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Cancelada
7572,20260524,01.22.20 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7573,20260327,04.56.20 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
7574,20260411,03.23.20 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7575,20260317,01.12.21 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
7576,20260501,07.36.42 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
7577,20260405,01.02.55 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7578,20260424,08.05.51 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7579,20260311,11.55.28 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
7580,20260327,01.22.08 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
7581,20260519,12.52.08 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7582,20260518,11.14.25 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
7583,20260410,02.05.58 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7584,20260527,08.26.36 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
7585,20260318,04.23.25 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7586,20260426,09.00.42 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7587,20260417,04.18.54 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7588,20260326,02.16.37 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7589,20260525,09.24.55 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7590,20260308,01.56.36 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7591,20260604,03.46.19 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7592,20260507,04.15.35 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7593,20260513,09.38.49 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7594,20260524,12.23.31 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7595,20260403,10.42.24 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7596,20260601,01.31.39 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7597,20260430,02.46.57 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7598,20260419,09.24.06 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7599,20260311,03.17.42 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Cancelada
7600,20260417,05.19.04 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
7601,20260510,09.01.22 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
7602,20260403,03.52.15 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
7603,20260511,04.01.32 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
7604,20260516,04.00.39 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
7605,20260328,02.34.23 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
7606,20260325,04.37.59 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7607,20260520,05.40.37 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7608,20260318,05.55.26 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7609,20260527,06.46.06 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7610,20260420,01.30.37 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7611,20260604,12.21.45 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7612,20260528,11.15.31 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7613,20260327,02.43.30 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7614,20260309,08.58.58 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7615,20260419,07.49.48 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7616,20260403,04.54.28 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7617,20260429,11.31.53 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7618,20260502,09.15.38 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7619,20260309,12.05.05 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7620,20260520,01.12.43 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7621,20260313,07.19.01 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7622,20260604,04.38.30 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
7623,20260412,08.47.30 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
7624,20260402,12.17.08 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7625,20260521,09.33.10 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7626,20260529,08.24.39 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7627,20260505,09.40.48 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7628,20260427,01.57.50 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7629,20260319,09.42.49 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7630,20260420,02.39.10 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7631,20260509,02.23.28 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Cancelada
7632,20260504,10.50.31 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7633,20260503,03.44.25 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
7634,20260315,01.04.38 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7635,20260524,02.12.25 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7636,20260517,03.49.23 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7637,20260409,07.10.56 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7638,20260414,05.57.26 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7639,20260506,10.18.27 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
7640,20260403,10.46.54 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7641,20260530,01.57.21 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7642,20260320,12.15.19 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7643,20260427,12.04.13 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
7644,20260420,11.25.08 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7645,20260525,10.16.45 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7646,20260326,05.06.30 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7647,20260530,10.43.42 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7648,20260526,06.33.04 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7649,20260523,05.20.29 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
7650,20260316,04.54.06 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7651,20260502,03.36.49 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
7652,20260314,12.15.54 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7653,20260505,03.16.49 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
7654,20260511,06.36.07 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7655,20260413,04.35.16 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7656,20260528,10.54.57 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7657,20260311,01.09.11 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Cancelada
7658,20260310,11.49.24 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7659,20260401,04.26.41 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7660,20260506,11.28.26 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7661,20260410,12.23.38 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7662,20260508,07.20.21 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7663,20260412,06.14.14 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
7664,20260313,07.44.39 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
7665,20260330,10.18.26 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7666,20260519,02.11.46 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7667,20260423,06.55.32 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7668,20260330,08.03.13 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7669,20260312,06.36.08 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Cancelada
7670,20260514,09.13.28 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
7671,20260325,12.05.17 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7672,20260412,02.09.12 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7673,20260530,04.29.18 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7674,20260415,04.52.20 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
